Position,Track Name,Artist,Streams,URL,Date
16,Don't Start Now,Dua Lipa,630161,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,1/5/2020
17,No Idea,Don Toliver,613295,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,1/5/2020
18,hot girl bummer,blackbear,612707,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,1/5/2020
19,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,610419,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,1/5/2020
20,Watermelon Sugar,Harry Styles,593680,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,1/5/2020
21,VIBEZ,DaBaby,590134,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM,1/5/2020
22,Heartless,The Weeknd,589936,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU,1/5/2020
23,HIGHEST IN THE ROOM,Travis Scott,574551,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,1/5/2020
24,OUT WEST (feat. Young Thug),JACKBOYS,567881,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,1/5/2020
25,Someone You Loved,Lewis Capaldi,563066,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,1/5/2020
26,Memories,Maroon 5,560599,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,1/5/2020
27,Woah,Lil Baby,554442,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F,1/5/2020
28,Lucid Dreams,Juice WRLD,547836,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,1/5/2020
29,Lose You To Love Me,Selena Gomez,525495,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5,1/5/2020
30,Suge,DaBaby,518411,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,1/5/2020
31,"Writing on the Wall (feat. Post Malone, Cardi B & Rvssian)",French Montana,514354,https://open.spotify.com/track/7ntUbTIwmwOD6ygCMRZT6e,1/5/2020
32,SUGAR,BROCKHAMPTON,504665,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,1/5/2020
33,Robbery,Juice WRLD,503604,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,1/5/2020
34,bad guy,Billie Eilish,501700,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1/5/2020
35,Say So,Doja Cat,485290,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,1/5/2020
36,Ransom,Lil Tecca,483468,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,1/5/2020
37,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,463495,https://open.spotify.com/track/7h0d2h0fUmzbs7zeFigJPn,1/5/2020
38,Truth Hurts,Lizzo,457082,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,1/5/2020
39,223's (feat. 9lokknine),YNW Melly,454006,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T,1/5/2020
40,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,439216,https://open.spotify.com/track/4ea9w8c4ROqiZpJVhfBA3m,1/5/2020
41,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,426025,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG,1/5/2020
42,Falling,Harry Styles,421433,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,1/5/2020
43,Money In The Grave (Drake ft. Rick Ross),Drake,418002,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,1/5/2020
44,Señorita,Shawn Mendes,417151,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,1/5/2020
45,No Guidance (feat. Drake),Chris Brown,415902,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,1/5/2020
46,Goodbyes (Feat. Young Thug),Post Malone,413273,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,1/5/2020
47,Stuck In A Dream (feat. Gunna),Lil Mosey,409640,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ,1/5/2020
48,Death,Trippie Redd,406419,https://open.spotify.com/track/3Kd6Wp3lG5HXMB2dlvuy7y,1/5/2020
49,"10,000 Hours (with Justin Bieber)",Dan + Shay,404273,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,1/5/2020
50,Start Wit Me (feat. Gunna),Roddy Ricch,385891,https://open.spotify.com/track/7A20WnLkjtZU2d7hIB6Ziu,1/5/2020
1,The Box,Roddy Ricch,2736310,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,1/6/2020
2,ROXANNE,Arizona Zervas,1330213,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,1/6/2020
3,Yummy,Justin Bieber,1223248,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l,1/6/2020
4,Circles,Post Malone,1158712,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,1/6/2020
5,BOP,DaBaby,1116872,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,1/6/2020
6,Falling,Trevor Daniel,1038229,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,1/6/2020
7,Dance Monkey,Tones And I,976232,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,1/6/2020
8,Bandit (with YoungBoy Never Broke Again),Juice WRLD,974602,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,1/6/2020
9,Futsal Shuffle 2020,Lil Uzi Vert,953847,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs,1/6/2020
10,Adore You,Harry Styles,869256,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,1/6/2020
11,everything i wanted,Billie Eilish,868707,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,1/6/2020
12,Ballin' (with Roddy Ricch),Mustard,864089,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,1/6/2020
13,Blinding Lights,The Weeknd,859710,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,1/6/2020
14,Suicidal,YNW Melly,836981,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,1/6/2020
15,My Oh My (feat. DaBaby),Camila Cabello,802279,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,1/6/2020
16,Don't Start Now,Dua Lipa,730177,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,1/6/2020
17,Watermelon Sugar,Harry Styles,697273,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,1/6/2020
18,No Idea,Don Toliver,691528,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,1/6/2020
19,hot girl bummer,blackbear,687874,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,1/6/2020
20,OUT WEST (feat. Young Thug),JACKBOYS,686982,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,1/6/2020
21,VIBEZ,DaBaby,677759,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM,1/6/2020
22,Heartless,The Weeknd,677363,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU,1/6/2020
23,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,658550,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,1/6/2020
24,HIGHEST IN THE ROOM,Travis Scott,652075,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,1/6/2020
25,Someone You Loved,Lewis Capaldi,642434,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,1/6/2020
26,Woah,Lil Baby,641000,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F,1/6/2020
27,Memories,Maroon 5,632751,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,1/6/2020
28,SUGAR,BROCKHAMPTON,619017,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,1/6/2020
29,Lose You To Love Me,Selena Gomez,609972,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5,1/6/2020
30,Lucid Dreams,Juice WRLD,567627,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,1/6/2020
31,Say So,Doja Cat,563007,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,1/6/2020
32,Suge,DaBaby,561511,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,1/6/2020
33,Robbery,Juice WRLD,541576,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,1/6/2020
34,bad guy,Billie Eilish,539003,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1/6/2020
35,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,529756,https://open.spotify.com/track/7h0d2h0fUmzbs7zeFigJPn,1/6/2020
36,Falling,Harry Styles,508337,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,1/6/2020
37,Ransom,Lil Tecca,504816,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,1/6/2020
38,"Writing on the Wall (feat. Post Malone, Cardi B & Rvssian)",French Montana,503812,https://open.spotify.com/track/7ntUbTIwmwOD6ygCMRZT6e,1/6/2020
39,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,499633,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG,1/6/2020
40,"10,000 Hours (with Justin Bieber)",Dan + Shay,488387,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,1/6/2020
41,Truth Hurts,Lizzo,483838,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,1/6/2020
42,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,482953,https://open.spotify.com/track/4ea9w8c4ROqiZpJVhfBA3m,1/6/2020
43,223's (feat. 9lokknine),YNW Melly,474554,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T,1/6/2020
44,Stuck In A Dream (feat. Gunna),Lil Mosey,469015,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ,1/6/2020
45,Goodbyes (Feat. Young Thug),Post Malone,463231,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,1/6/2020
46,Money In The Grave (Drake ft. Rick Ross),Drake,461056,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,1/6/2020
47,Señorita,Shawn Mendes,460452,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,1/6/2020
48,No Guidance (feat. Drake),Chris Brown,459245,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,1/6/2020
49,Start Wit Me (feat. Gunna),Roddy Ricch,454605,https://open.spotify.com/track/7A20WnLkjtZU2d7hIB6Ziu,1/6/2020
50,Death,Trippie Redd,449828,https://open.spotify.com/track/3Kd6Wp3lG5HXMB2dlvuy7y,1/6/2020
1,The Box,Roddy Ricch,2803477,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,1/7/2020
2,ROXANNE,Arizona Zervas,1341710,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,1/7/2020
3,Circles,Post Malone,1188573,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,1/7/2020
4,Yummy,Justin Bieber,1181125,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l,1/7/2020
5,BOP,DaBaby,1160677,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,1/7/2020
6,Falling,Trevor Daniel,1034410,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,1/7/2020
7,Futsal Shuffle 2020,Lil Uzi Vert,1020927,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs,1/7/2020
8,Dance Monkey,Tones And I,996631,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,1/7/2020
9,Bandit (with YoungBoy Never Broke Again),Juice WRLD,992080,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,1/7/2020
10,everything i wanted,Billie Eilish,897379,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,1/7/2020
11,Ballin' (with Roddy Ricch),Mustard,885993,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,1/7/2020
12,Blinding Lights,The Weeknd,881808,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,1/7/2020
13,Adore You,Harry Styles,873135,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,1/7/2020
14,Suicidal,YNW Melly,852301,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,1/7/2020
15,My Oh My (feat. DaBaby),Camila Cabello,801751,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,1/7/2020
16,Don't Start Now,Dua Lipa,752567,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,1/7/2020
17,VIBEZ,DaBaby,714342,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM,1/7/2020
18,No Idea,Don Toliver,704935,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,1/7/2020
19,Watermelon Sugar,Harry Styles,703835,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,1/7/2020
20,hot girl bummer,blackbear,701097,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,1/7/2020
21,Someone You Loved,Lewis Capaldi,694368,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,1/7/2020
22,OUT WEST (feat. Young Thug),JACKBOYS,690194,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,1/7/2020
23,Heartless,The Weeknd,688977,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU,1/7/2020
24,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,674857,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,1/7/2020
25,HIGHEST IN THE ROOM,Travis Scott,672037,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,1/7/2020
26,Woah,Lil Baby,669096,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F,1/7/2020
27,SUGAR,BROCKHAMPTON,643955,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,1/7/2020
28,Memories,Maroon 5,641805,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,1/7/2020
29,Lose You To Love Me,Selena Gomez,616046,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5,1/7/2020
30,Suge,DaBaby,579933,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,1/7/2020
31,Lucid Dreams,Juice WRLD,574568,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,1/7/2020
32,Say So,Doja Cat,574211,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,1/7/2020
33,Robbery,Juice WRLD,551912,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,1/7/2020
34,bad guy,Billie Eilish,550454,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1/7/2020
35,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,528427,https://open.spotify.com/track/7h0d2h0fUmzbs7zeFigJPn,1/7/2020
36,Ransom,Lil Tecca,517221,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,1/7/2020
37,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,512696,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG,1/7/2020
38,Falling,Harry Styles,502556,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,1/7/2020
39,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,494094,https://open.spotify.com/track/4ea9w8c4ROqiZpJVhfBA3m,1/7/2020
40,"10,000 Hours (with Justin Bieber)",Dan + Shay,490804,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,1/7/2020
41,Señorita,Shawn Mendes,490037,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,1/7/2020
42,Money In The Grave (Drake ft. Rick Ross),Drake,490020,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,1/7/2020
43,"Writing on the Wall (feat. Post Malone, Cardi B & Rvssian)",French Montana,487792,https://open.spotify.com/track/7ntUbTIwmwOD6ygCMRZT6e,1/7/2020
44,Truth Hurts,Lizzo,486640,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,1/7/2020
45,Stuck In A Dream (feat. Gunna),Lil Mosey,485768,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ,1/7/2020
46,223's (feat. 9lokknine),YNW Melly,481781,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T,1/7/2020
47,Start Wit Me (feat. Gunna),Roddy Ricch,478578,https://open.spotify.com/track/7A20WnLkjtZU2d7hIB6Ziu,1/7/2020
48,Goodbyes (Feat. Young Thug),Post Malone,474927,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,1/7/2020
49,No Guidance (feat. Drake),Chris Brown,471368,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,1/7/2020
50,Death,Trippie Redd,452271,https://open.spotify.com/track/3Kd6Wp3lG5HXMB2dlvuy7y,1/7/2020
1,The Box,Roddy Ricch,2814044,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,1/8/2020
2,ROXANNE,Arizona Zervas,1348645,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,1/8/2020
3,Circles,Post Malone,1191034,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,1/8/2020
4,Yummy,Justin Bieber,1179558,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l,1/8/2020
5,BOP,DaBaby,1173048,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,1/8/2020
6,Falling,Trevor Daniel,1055152,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,1/8/2020
7,Futsal Shuffle 2020,Lil Uzi Vert,1019715,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs,1/8/2020
8,Dance Monkey,Tones And I,1001749,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,1/8/2020
9,Bandit (with YoungBoy Never Broke Again),Juice WRLD,990863,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,1/8/2020
10,everything i wanted,Billie Eilish,914469,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,1/8/2020
11,Ballin' (with Roddy Ricch),Mustard,909191,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,1/8/2020
12,Blinding Lights,The Weeknd,897622,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,1/8/2020
13,Adore You,Harry Styles,875487,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,1/8/2020
14,Suicidal,YNW Melly,864654,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,1/8/2020
15,My Oh My (feat. DaBaby),Camila Cabello,809461,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,1/8/2020
16,Don't Start Now,Dua Lipa,770906,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,1/8/2020
17,VIBEZ,DaBaby,732828,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM,1/8/2020
18,No Idea,Don Toliver,723629,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,1/8/2020
19,Watermelon Sugar,Harry Styles,711952,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,1/8/2020
20,hot girl bummer,blackbear,708541,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,1/8/2020
21,HIGHEST IN THE ROOM,Travis Scott,708363,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,1/8/2020
22,Heartless,The Weeknd,692493,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU,1/8/2020
23,Someone You Loved,Lewis Capaldi,688240,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,1/8/2020
24,Woah,Lil Baby,682359,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F,1/8/2020
25,OUT WEST (feat. Young Thug),JACKBOYS,679819,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,1/8/2020
26,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,668987,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,1/8/2020
27,SUGAR,BROCKHAMPTON,659872,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,1/8/2020
28,Memories,Maroon 5,652623,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,1/8/2020
29,Lose You To Love Me,Selena Gomez,631054,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5,1/8/2020
30,Say So,Doja Cat,587624,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,1/8/2020
31,Suge,DaBaby,577551,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,1/8/2020
32,Lucid Dreams,Juice WRLD,572393,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,1/8/2020
33,Robbery,Juice WRLD,559243,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,1/8/2020
34,bad guy,Billie Eilish,545802,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,1/8/2020
35,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,526970,https://open.spotify.com/track/7h0d2h0fUmzbs7zeFigJPn,1/8/2020
36,Ransom,Lil Tecca,523698,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,1/8/2020
37,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,520760,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG,1/8/2020
38,Falling,Harry Styles,496570,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,1/8/2020
39,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,495490,https://open.spotify.com/track/4ea9w8c4ROqiZpJVhfBA3m,1/8/2020
40,Stuck In A Dream (feat. Gunna),Lil Mosey,494610,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ,1/8/2020
41,223's (feat. 9lokknine),YNW Melly,492167,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T,1/8/2020
42,"10,000 Hours (with Justin Bieber)",Dan + Shay,489599,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,1/8/2020
43,Money In The Grave (Drake ft. Rick Ross),Drake,486399,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,1/8/2020
44,Truth Hurts,Lizzo,482580,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,1/8/2020
45,Señorita,Shawn Mendes,479269,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,1/8/2020
46,Goodbyes (Feat. Young Thug),Post Malone,476794,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,1/8/2020
47,Start Wit Me (feat. Gunna),Roddy Ricch,474283,https://open.spotify.com/track/7A20WnLkjtZU2d7hIB6Ziu,1/8/2020
48,Lost In Yesterday,Tame Impala,474050,https://open.spotify.com/track/3eoNUm0LU9hATVVi9w4fM6,1/8/2020
49,No Guidance (feat. Drake),Chris Brown,464133,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,1/8/2020
50,MIDDLE CHILD,J. Cole,464121,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,1/8/2020
1,The Box,Roddy Ricch,2996197,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,1/9/2020
2,ROXANNE,Arizona Zervas,1368202,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,1/9/2020
3,BOP,DaBaby,1212056,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,1/9/2020
4,Yummy,Justin Bieber,1190378,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l,1/9/2020
5,Circles,Post Malone,1176056,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,1/9/2020
6,Falling,Trevor Daniel,1054539,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,1/9/2020
7,Futsal Shuffle 2020,Lil Uzi Vert,1022905,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs,1/9/2020
8,Bandit (with YoungBoy Never Broke Again),Juice WRLD,1007795,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,1/9/2020
9,Dance Monkey,Tones And I,977785,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,1/9/2020
10,Ballin' (with Roddy Ricch),Mustard,923415,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,1/9/2020
11,Suicidal,YNW Melly,885142,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,1/9/2020
12,everything i wanted,Billie Eilish,861419,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,1/9/2020
13,Blinding Lights,The Weeknd,857010,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,1/9/2020
14,Adore You,Harry Styles,823782,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,1/9/2020
15,Don't Start Now,Dua Lipa,764200,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,1/9/2020
16,My Oh My (feat. DaBaby),Camila Cabello,758048,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,1/9/2020
17,VIBEZ,DaBaby,755005,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM,1/9/2020
18,hot girl bummer,blackbear,713935,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,1/9/2020
19,No Idea,Don Toliver,700207,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,1/9/2020
20,Heartless,The Weeknd,693912,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU,1/9/2020
21,Woah,Lil Baby,689898,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F,1/9/2020
22,HIGHEST IN THE ROOM,Travis Scott,681779,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,1/9/2020
23,Watermelon Sugar,Harry Styles,677189,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,1/9/2020
24,OUT WEST (feat. Young Thug),JACKBOYS,676617,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,1/9/2020
25,SUGAR,BROCKHAMPTON,669332,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,1/9/2020
26,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,664941,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,1/9/2020
27,Someone You Loved,Lewis Capaldi,657079,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,1/9/2020
28,Memories,Maroon 5,633497,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,1/9/2020
29,Lose You To Love Me,Selena Gomez,615102,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5,1/9/2020
30,Say So,Doja Cat,609734,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,1/9/2020
31,Suge,DaBaby,586049,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,1/9/2020
32,Lucid Dreams,Juice WRLD,580927,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,1/9/2020
